Page ID,Page title,Page URL,Page Info URL,Page text,Redirects,Date created,Last edited date,Total edits,Recent edits,Recent authors
17687785,3rd Cavalry Division (United Kingdom),https://en.wikipedia.org/wiki/3rd_Cavalry_Division_(United_Kingdom),https://en.wikipedia.org/w/index.php?title=3rd_Cavalry_Division_(United_Kingdom)&action=info,"The 3rd Cavalry Division was a division of the British Army in the First World War. It was formed at Ludgershall, Wiltshire England in September 1914 under the command of Major-General the Hon. Julian Byng. The division moved to Belgium in the first week of October 1914, landing at Ostend, although its third Brigade was only formed there once.
During the war the division took part in most of the major actions where cavalry were used as a mounted mobile force, and also many where the troops were dismounted and effectively served as infantry.


On 11 November 1918, units of the division had reached the River Dender at Leuze and Lessines in Belgium, when orders were received that they would cover the advance of the British Second Army into Germany. They started the advance on 17 November, divisional headquarters being established at Waterloo on 21 November. The following year they wintered in Belgium, and the division was officially demobilised by 31 March 1919.


The 3rd Cavalry Division began forming on 1 September 1914 at Ludgershall, Wiltshire.  Initially it commanded just two cavalry brigades – the 6th and the 7th – and divisional troops.


The 6th Cavalry Brigade was formed with the 1st Dragoons and the 10th Hussars, both from Potchefstroom, South Africa, and the 3rd Dragoon Guards from the Force in Egypt (though they did not join the brigade until 4 November in Belgium), the only regular British Army cavalry regiments not stationed in the United Kingdom or India at the outbreak of the war.[a]


The 7th Cavalry Brigade was formed with the three Household Cavalry regiments, the only regular cavalry regiments remaining in the United Kingdom after mobilization of the BEF and its transport to France.[b]  The 1st Life Guards joined from Hyde Park, the 2nd Life Guards from Regent's Park and the Royal Horse Guards from Windsor.  Each regiment only consisted of two squadrons as each had provided a squadron to the Household Cavalry Composite Regiment in 4th Cavalry Brigade in August 1914.  The detached squadrons did not rejoin their parent regiments until 11 November 1914 in Belgium.


XV Brigade, Royal Horse Artillery (and Brigade Ammunition Column) was formed for the division.  In peacetime, K Battery, RHA was at Christchurch and C Battery, RHA at Canterbury.  Later, G Battery, RHA (originally at Ipswich) would join in Belgium.  Strangely, two RHA brigades formed early in the war were simultaneously designated as XV Brigade, RHA.  The other was formed at Leamington, Warwickshire in January 1915 for 29th Division. The 3rd Cavalry Division's brigade was renumbered as IV Brigade, RHA in May 1915.


The 3rd Field Squadron, Royal Engineers was formed on 16 September and the 3rd Signal Squadron, Royal Engineers on 12 September, both at Ludgershall. The division was also provided with two Cavalry Field Ambulances (6th and 7th), two Mobile Veterinary Sections (13th and 14th), and a divisional supply column (four companies of the Army Service Corps).


The division departed Ludgershall on 5 October, embarked at Southampton on 6 October and landed at Ostend on 8 October (7th Brigade at Zeebrugge on 7 October) and deployed to the Western Front in France and Belgium.


The 3rd Cavalry Division served on the Western Front until the end of the war.  In 1914, the division saw action in the defence of Antwerp (9 and 10 October) and the First Battle of Ypres, notably the battles of Langemarck (21–24 October), Gheluvelt (29–31 October) and Nonne Bosschen (11 November).


To bring the division up to the standard strength of three brigades, the 8th Cavalry Brigade was formed in Belgium on 20 November 1914 with the 10th Hussars from 6th Cavalry Brigade and the Royal Horse Guards from 7th Cavalry Brigade. Each brigade was made up to three-regiment strength with yeomanry regiments: 6th Cavalry Brigade with the 1/1st North Somerset Yeomanry from 1st South Western Mounted Brigade, 7th Cavalry Brigade with the 1/1st Leicestershire Yeomanry from North Midland Mounted Brigade, and 8th Cavalry Brigade with the 1/1st Essex Yeomanry from Eastern Mounted Brigade. With the addition of its third brigade, 3rd Cavalry Division also obtained a third Cavalry Field Ambulance (8th, from England on 23 December) and a third Mobile Veterinary Section (20th, from England on 9 March 1915).


In 1915, the division took part in the Second Battle of Ypres (Battle of Frezenberg Ridge, 11–13 May) and the Battle of Loos (26–28 September).[citation needed]


On 29 February 1916, Machine Gun Squadrons were added to the cavalry brigades, formed from the machine gun sections of each brigade's constituent regiments.


1916 saw no notable actions, but in 1917 the division saw action in the Battle of Arras (First Battle of the Scarpe, 9–12 April). At other times, the brigades formed dismounted units and served in the trenches as regiments under the command of their brigadiers.


In March 1918, the 4th (formerly 1st Indian) and 5th (formerly 2nd Indian) Cavalry Divisions were broken up in France.  The Indian elements were sent to Egypt where they formed part of the new 4th and 5th Cavalry Divisions which played a major part in the successful conclusion of the Sinai and Palestine Campaign.  The British and Canadian units remained in France and most of them were transferred to the 3rd Cavalry Division causing it to be extensively reorganized.


The Household Cavalry regiments were concentrated in the 7th Cavalry Brigade and the yeomanry regiments in the 8th Cavalry Brigade.  The latter left the division on 14 March 1918, the day after the Canadian Cavalry Brigade joined from 5th Cavalry Division. The three Household Cavalry regiments left 7th Cavalry Brigade on 10 March.  They were dismounted and converted to machine gunners as No. 1 (1st Life Guards), No. 2 (2nd Life Guards) and No. 3 (Royal Horse Guards) Battalions of the Guards Machine Gun Regiment at Étaples. They were replaced in the brigade on the same day by the 7th Dragoon Guards from 9th (Secunderabad) Cavalry Brigade of the 5th Cavalry Division, the 6th (Inniskilling) Dragoons from 5th (Mhow) Cavalry Brigade of the 4th Cavalry Division and the 17th Lancers from 2nd (Sialkot) Cavalry Brigade also of the 4th Cavalry Division. On 11 March, all three regiments came on the British War Establishment i.e. changed from a 4-squadron to a 3-squadron organisation.


1918 saw the return of the war of movement and the division took part in the First Battle of the Somme notably the Battle of St Quentin (21–23 March), Actions of the Somme Crossings (24 and 25 March) and Battle of the Avre (4 and 5 April); the Battle of Amiens and the battles of the Hindenburg Line (Battle of Cambrai, 8 and 9 October and the Pursuit to the Selle, 9–12 October).  Its final action was in the Advance in Flanders (9–11 November).


At the Armistice, units of the division had reached the River Dender at Leuze and Lessines in Belgium, when orders were received that they would cover the advance of the Second Army into Germany. They started the advance on 17 November, divisional headquarters being established at Waterloo on 21 November. Transport difficulties meant that the only one cavalry division could advance with Second Army so the following winter was spent in Belgium.  By 31 March 1919, the division was demobilized.


6th Cavalry Brigade was formed on 19 September 1914 at Ludgershall, Wiltshire and served with the division throughout the war.


7th Cavalry Brigade was formed on 1 September 1914 at Ludgershall, Wiltshire and served with the division throughout the war.  It was extensively restructured on 10 March 1918.


8th Cavalry Brigade was formed in Belgium on 20 November 1914.  It left the division on 14 March 1918, the day after the Canadian Cavalry Brigade joined.


The Canadian Cavalry Brigade was attached to the division from 10 April to 17 June 1916 before transferring to the 2nd Indian Cavalry Division. It rejoined the division on 13 March 1918 from 5th Cavalry Division.


The division was supported by the following units:


The 3rd Cavalry Division had the following commanders:",0,30 May 2008, 29 April 2021,164,0,0
22472910,2009 Houston Dynamo season,https://en.wikipedia.org/wiki/2009_Houston_Dynamo_season,https://en.wikipedia.org/w/index.php?title=2009_Houston_Dynamo_season&action=info,"The 2009 Houston Dynamo season was the fourth season of existence for the Houston franchise since joining Major League Soccer (MLS) prior to the 2006 season. It was the team's fourth season with head coach Dominic Kinnear, majority owner Philip Anschultz, president Oliver Luck, and chief operating officer Chris Canetti.


The Dynamo qualified for the MLS Cup Playoffs for the fourth consecutive year after finishing 2nd in the Western Conference during the regular season.  In the playoffs, Houston defeated the Seattle Sounders 1–0 over two legs in the Conference Semifinals before losing 2–0 to the Los Angeles Galaxy in the Conference Final. In the U.S. Open Cup, the Dynamo reached the semifinals, where they lost 2–1 to the eventual champion Seattle Sounders.  The Dynamo also competed in the CONCACAF Champions League, losing to Atlante 4–1 on aggregate in the quarterfinals of the 2008–09 Champions League while also finishing third in their group for the 2009–10 Champions League, failing to advance.


As of November 14, 2009.


Appearances and goals are totals for MLS regular season only.





Per Major League Soccer and club policies terms of the deals do not get disclosed.


Per Major League Soccer and club policies terms of the deals do not get disclosed.


As of November 14, 2009.


.mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Win
  Tie
  Loss


(SS) = Supporters Shield winner; (E1) = Eastern Conference champion; (W1) = Western Conference champion


Last updated: October 25, 2009
Source: Major League Soccer
Pld = Matches played; Pts = Points; W = Matches won;  T = Matches tied;  L = Matches lost; GF = Goals for; GA = Goals against; GD = Goal difference


Source: Season Statistics and match reports in Competitions


Source:  and match reports in Competitions


Source: Season Statistics and match reports in Competitions


 Brian Ching
 Geoff Cameron
 Pat Onstad
 Stuart Holden


 Stuart Holden


Supplier: Adidas / Sponsor: Amigo Energy",0,19 April 2009, 21 September 2021,218,1,1
47081716,Alpine fleabane,https://en.wikipedia.org/wiki/Alpine_fleabane,https://en.wikipedia.org/w/index.php?title=Alpine_fleabane&action=info,Alpine fleabane is a common name for several plants and may refer to:,1,26 June 2015, 27 February 2021,2,0,0
2932493,Princes Bridge railway station,https://en.wikipedia.org/wiki/Princes_Bridge_railway_station,https://en.wikipedia.org/w/index.php?title=Princes_Bridge_railway_station&action=info,"Princes Bridge was a Melbourne railway station built in 1859 and was the terminus for all Epping line and Hurstbridge line trains.  The station was named after the adjacent Princes Bridge, which crosses the Yarra River. Originally Princes Bridge station was isolated from Flinders Street station, even though it was adjacent to it, sited just on the opposite side of Swanston Street. Some years later the railway tracks were extended under the street to join the two stations, and Princes Bridge slowly became amalgamated into the larger Flinders Street station. This process was completed in May 1997.


Originally known as Prince's Bridge (as was the bridge itself), the station was opened as the city terminus of the Melbourne and Suburban Railway Company line to Punt Road (Richmond) in 1859. Extended to Prahran in 1859 and Windsor in 1860, it formed today's Sandringham line. A small engine shed was built east of the station in 1859 by the company. A locomotive depot later replaced it on a new site in 1888, which was demolished to make way for the Jolimont Workshops in 1917, as part of the electrification of the suburban rail network.


The Hobson's Bay, Melbourne and St Kilda and Brighton railway companies merged into the Hobson's Bay United Railway Company in mid-1865. The three systems were connected at Flinders Street station in October 1865 and Princes Bridge station was closed. It was reopened on 2 April 1879, when the Railways Department began to use it as the terminus of the newly opened Gippsland Railway. The City Morgue was located close to the station entrance on Swanston Street, until it was acquired by the railways and demolished in 1890. The direct rail connection between Princes Bridge and Clifton Hill station was not opened until October 1901. Before that, trains from the north-eastern suburbs used the indirect route of the Inner Circle line via Fitzroy to reach Spencer Street Station.


By 1910, the two stations were effectively joined together, although they retained their separate names. There were three platforms at Princes Bridge. One was an extension of Flinders Street platform 1 (""platform 1 East""), while the other two served an island platform, with the tracks being numbered 15 and 16. Track 15 was a dead end, but track 16 (the northernmost one) had a traverser between it and a parallel run around siding, which allowed steam locomotives to change ends. A footbridge provided pedestrian access to the east end of the island platform from Flinders Street, with the 'Flinders Street D' signal box located beyond it. Further north-east of the main lines to Jolimont was a locomotive siding and a coal stage, and a carriage siding was located to the south-east. By 1957, the sidings had been rationalised, with the locomotive facilities and traverser removed. The sidings now formed part of Jolimont Yard.


The original Princes Bridge station buildings were demolished to make way for the Princes Gate Towers, which later became known as the Gas & Fuel towers. The station itself was retained, with new tracks and platforms commissioned in December 1964. On 29 June 1980, Princes Bridge station was merged with Flinders Street Station as platforms 14, 15 and 16.  By 1975, the track had been simplified to run into platform 14, 15 and 16 only, and was further simplified by 1982 due to the construction nearby of the City Circle portal of the City Loop railway.


From 6 December 1981 until 23 August 1993, a train service called ""City Circle"" originated at the station. This train ran in a circle around the City Loop, stopping at all stations, before returning to Princes Bridge. It was replaced by the City Circle tram in mid-1994.


In 1994, the Premier of the State Government Jeff Kennett announced that the Gas and Fuel towers were to be demolished to make way for a cultural precinct to be called Federation Square. The site for the project was also to include most of the space of the former Princes Bridge station, with Epping and Hurstbridge trains redirected to platform 1/14, to run via the City Loop. Piling works and crash walls for Federation Square were completed by October 1998, with the deck above finished by mid-1999. Building works atop the deck commenced in August 1999. The space of platforms 15 and 16 of the former station is now a large basement gallery space for temporary exhibitions of the Australian Centre for the Moving Image.


Coordinates: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}37°49′04″S 144°58′08″E﻿ / ﻿37.81778°S 144.96889°E﻿ / -37.81778; 144.96889",1,18 October 2005, 3 February 2021,99,0,0
4243481,David Zaffiro,https://en.wikipedia.org/wiki/David_Zaffiro,https://en.wikipedia.org/w/index.php?title=David_Zaffiro&action=info,"David Zaffiro is a guitarist, singer and record producer.


Zaffiro began his musical pursuits with friends he met in Seattle, Washington, assisting the formation of the band Topaz and later the Crystal City Rockers. His professional career began as guitarist for the metal band Bloodgood. Though he officially left the band following their third album, he did play various parts on later albums. He then began producing records independently and for others. Artists with whom he has worked include Acquire the Fire, Andy Chrisman, A Worship House, Brett Williams, Broken Silence, Eli, End Time Warriors, Holy Soldier, Julie Miller, Kate Miner, Kim Hill, Little Big Town, The Passion Worship Band, Paul Q-Pek, Point of Grace, Whitecross and Zion.





This Christian music-related article is a stub. You can help Wikipedia by expanding it.

This article about a United States guitarist is a stub. You can help Wikipedia by expanding it.

This article on a record producer is a stub. You can help Wikipedia by expanding it.",2,1 March 2006, 8 July 2021,54,0,0
5422828,Ski jumping at the 1932 Winter Olympics,https://en.wikipedia.org/wiki/Ski_jumping_at_the_1932_Winter_Olympics,https://en.wikipedia.org/w/index.php?title=Ski_jumping_at_the_1932_Winter_Olympics&action=info,"At the 1932 Winter Olympics one individual ski jumping event was contested. It was held on Friday, February 12, 1932.


The competition took place at ""Intervales Hill"" with a K-Point of 61 meters.


A total of 34 ski jumpers from ten nations competed at the Lake Placid Games:",0,4 June 2006, 27 June 2020,45,0,0
20980465,Saimoni Tamani,https://en.wikipedia.org/wiki/Saimoni_Tamani,https://en.wikipedia.org/w/index.php?title=Saimoni_Tamani&action=info,"Saimoni Tamani (born 14 November 1944) is a Fijian former athlete who specialized in running the 400 metres.


Tamani won a gold medal in the 1966 South Pacific Games in Noumea. He won three gold medals at the 1969 South Pacific Games in Port Moresby.  At the 1970 Commonwealth Games in Edinburgh, Tamani won the bronze medal in the 400 metres with a time of 45.82 seconds. It was Fiji's first medal in athletics at the Commonwealth Games since 1950. He was slated to compete at the 1972 Summer Olympics in Munich but suffered a foot injury during the NCAA indoor track season. He was inducted into the Fiji Sports Hall of Fame in 1991.


Tamani was also a track star at Brigham Young University in Provo, Utah. A member of The Church of Jesus Christ of Latter-day Saints, Tamani was a resident of Longview, Washington in 1992.


Tamani is the assistant varsity track coach in Kalama, Washington.





This biographical article relating to Fijian athletics is a stub. You can help Wikipedia by expanding it.",0,6 January 2009, 22 August 2020,58,0,0
29034981,Hr1,https://en.wikipedia.org/wiki/Hr1,https://en.wikipedia.org/w/index.php?title=Hr1&action=info,"hr1 is the first radio station of the Hessischer Rundfunk.


hr1 is the successor of Radio Frankfurt, a radio program run by the American occupation government after World War II. After a formal law was issued, the radio station was transferred to the civil government on 28 January 1949.


Until 2004, hr1 was mainly an information program with news and stories. It was then turned into a general radio station playing music from the 1960s to the 1980s and aiming at an older audience. This program change was met with harsh criticism and caused the number of listeners to drop sharply. Most of the information programs were moved to other radio stations, including hr2 and hr-info.


hr1 can be received in all of Hesse and neighboring regions on FM. It is also present on the Astra 19.2°E satellite (DVB-S).


Frequencies are as follows:








This Germany-related article is a stub. You can help Wikipedia by expanding it.

This article about a radio station in Europe is a stub. You can help Wikipedia by expanding it.",0,3 October 2010, 11 May 2021,24,0,0
6749537,Bato the Breucian,https://en.wikipedia.org/wiki/Bato_the_Breucian,https://en.wikipedia.org/w/index.php?title=Bato_the_Breucian&action=info,"Bato the Breucian or Bato of the Breuci was the chieftain of the Breuci, an Illyrian tribe that fought against the Roman Empire in a war known as Bellum Batonianum. Bato joined his rebel forces with those led by Bato of the Daesitiates. After facing defeat, he surrendered to Tiberius in 8 CE on the bank of the Bosna river. Ultimately, Bato of the Breuci was captured by Bato of Daesitiates and was put to death after a decision was made by an assembly of the Daesitiates.[citation needed]


This biography of a member of a European royal house is a stub. You can help Wikipedia by expanding it.",5,29 August 2006, 11 January 2021,66,0,0
15292215,Ewen Leslie,https://en.wikipedia.org/wiki/Ewen_Leslie,https://en.wikipedia.org/w/index.php?title=Ewen_Leslie&action=info,"Ewen Leslie (born 27 July 1980) is an Australian stage, film and television actor.


His first work on Sydney stages was performing at the Old Fitzroy Hotel theatre in Woolloomooloo. In 2007 he was cast by Philip Seymour Hoffman in Riflemind, a play by Andrew Upton which premiered at the Sydney Theatre Company.


He joined the STC Actors Company in 2008 and won a Helpmann Award and a Sydney Theatre Award for his performance as Prince Hal/Henry V opposite Cate Blanchett in The War of the Roses (directed by Benedict Andrews).


In 2010 he played Richard III at the Melbourne Theatre Company directed by Simon Philips. Alison Croggon in The Australian wrote:""This is a deeply intelligent performance, physically and emotionally unafraid. It marks the ascension of a remarkable actor"". He won his second Helpmann Award and a Green Room Award for this performance.


The following year he played Hamlet in a sellout season at the Melbourne Theatre Company (a role he would reprise in 2013 in Sydney for Belvoir St Theatre). He played one of the lead roles in The Wild Duck (directed by Simon Stone) which had successful seasons in Sydney, Melbourne and Oslo for The Ibsen Festival.


In 2013 he was The Player in STC's Rosencrantz and Guildenstern are Dead opposite Toby Schmitz and Tim Minchin. In 2015 he travelled to Paris to perform in Simon Stone's production of Thyestes, and played the title role in Belvoir's production of Ivanov.


His first break came when he was cast as the lead role in Jewboy, a film that screened at the Cannes Film Festival and Sundance Film Festival. He has played lead roles in Three Blind Mice, Dead Europe, The Butterfly Tree and The Daughter. He has also appeared in Kokoda, The Railway Man, Sleeping Beauty, The Mule, Sweet Country and The Nightingale.


Notable roles on TV include Operation Buffalo, The Luminaries, The Gloaming, The Cry, Safe Harbour, Fighting Season, Deadline Gallipoli, Devil's Dust, Mabo, Redfern Now and Rake.


In 2017 he won an AACTA Award for his role as Pyke in the second season of Top of the Lake opposite Elisabeth Moss, Nicole Kidman and Alice Englert. Maureen Ryan in Variety wrote that his performance was ""subtle and powerful"", while Michael Idato in the Sydney Morning Herald wrote, ""In a world where fame is fleeting and often hoisted upon the undeserved, Leslie is a proper revelation. He's a stunning performer, perhaps one of the best on our screens"".


In 2018, he also voices the character of Pigling Bland in the Peter Rabbit films.",0,18 January 2008, 3 August 2021,486,0,0
21429270,Rob Bagg,https://en.wikipedia.org/wiki/Rob_Bagg,https://en.wikipedia.org/w/index.php?title=Rob_Bagg&action=info,"Rob Bagg (born February 3, 1985) is a retired professional Canadian football wide receiver. He played 11 seasons for the Saskatchewan Roughriders of the Canadian Football League (CFL) from 2008 to 2018. He is a member of the 101st Grey Cup winning team and was named a West Division All-Star in 2014. Bagg played CIS football for the Queen's Gaels football team.


Bagg attended Frontenac Secondary School in Kingston, Ontario from 1999 to 2003. After running for the cross-country team in grades 9 and 10, new to the sport of football at age 16, Bagg joined the Frontenac Falcons Senior Football Team in his grade 11 year. Sporting the school's garnet and grey colours, Bagg helped the team to win not only their division finals (EOSSA), but also the Provincial finals (OFSAA) at the National Capital Bowl in the then 'Sky Dome', now the Rogers Centre in both of his senior years.


In 2003, Bagg attended Queen's University, joining the school's football team that same year. In 2005, he played in six games, recording 17 catches for 166 yards as well as returning seven punts for 157 yards and six kickoffs for 67 yards. In 2006, Bagg played in all eight games and ranked 12th in the country in receiving yards, recording 30 receptions for 565 yards and four touchdowns. He was also featured more on special teams, returning 58 punts for 412 yards and 13 kickoffs for 328 yards.


After the 2006 season concluded, Bagg went undrafted in the 2007 CFL Draft. He was high on the Saskatchewan Roughriders list, but with only two draft picks and already selecting receiver David McKoy, they did not draft him. Instead, he signed with the team shortly after the draft and attended the 2007 training camp with the Roughriders. After making the roster, he declined the position in order to return to the Gaels for a fifth season. The Roughriders would win the Grey Cup that year.


For the Golden Gaels' 2007 season, Bagg led the team in receiving, and was fifth in the country, playing in seven games with 36 catches for 804 yards and six touchdowns. That includes a 341-yard receiving game against the Toronto Varsity Blues where he also caught three touchdown passes. This single game performance is the second most receiving yards in a game in CIS history, behind former Queen's receiver James MacLean. Being the team's top receiver, he saw less time on special teams, returning 13 punts for 192 yards and six kickoffs for 130 yards.


On January 23, 2008, Bagg signed with the Saskatchewan Roughriders, the team that had expressed interest in him before the 2007 season. After again making the active roster out of training camp, Bagg dressed as a receiver for 16 games in 2008. After a plethora of injuries at the receiver position, Bagg was pressed into service during the Banjo Bowl versus the Winnipeg Blue Bombers where he recorded his first CFL reception and finished the game with six catches for 52 yards in the Roughriders' comeback win. He had an explosive game against Montreal where he had six catches for 146 yards, including a 72-yard reception, and was named the CFL’s Canadian Player of the Week. He finished the regular season with 22 catches for 371 yards. His debut season was peculiarly marked by his bad luck near the end zone. Bagg was stopped at the three-, two-, and one-yard lines after making catches, stopping just short of his first CFL touchdowns. He also had two catches for 18 yards in the Roughriders' West Semi-Final loss to the BC Lions.


With the Roughriders electing not to re-sign Corey Grant for the 2009 season, Bagg took over the wideside wide receiver spot he vacated. Bagg had a decent start to the season until he had a 120-yard receiving game against the BC Lions where he caught his first and second career CFL touchdowns, after meeting futility in 2008. After an injury to Weston Dressler in week 15, Bagg started at slotback the next week and shortside wide receiver the two weeks following, before finishing the season at his familiar wideside spot. Showcasing his versatility, he had another 100-yard receiving game against BC while at the shortside receiver position with a season-high 124 yards and a touchdown. Finishing the season with 59 catches for 807 yards and five touchdowns, Bagg was named the Roughriders' nominee for Most Outstanding Canadian after his breakout year. Additionally, Bagg led the offense with six defensive tackles and had two special teams tackles and a forced fumble. In the West Final game, Bagg had three catches for 73 yards and a touchdown, while in the loss to Montreal in the 2009 Grey Cup, he recorded three receptions for 27 yards and one carry for 13 yards. In the 2010 season, in a game against the Calgary Stampeders Bagg had a season-ending injury, which also kept him out of all of the 2011 season. Just as it appeared as though Bagg was going to return to the Riders for the 2011 CFL season he re-injured his left ACL in off-season training, which caused him to miss the entire 2011 season. After recovering from injuring his left knee twice Bagg worked his way back into the lineup for the 2012 CFL season. However, he tore his right knee in Week 3 and had to once again miss the rest of a season due to surgery.


Bagg returned to the Riders lineup for the 2013 CFL season and earned Canadian Player of the Week honors for Week 4. In Week 3, Bagg had his first CFL touchdown since 2010, and in Week 4 had a 2 touchdown performance. However, in Week 8 against the Alouettes, Bagg injured his knee while blocking downfield on a running play. The extent of his knee injury was diagnosed as a 'knee sprain', he returned to the active roster after missing four games. By the close of the 2013 season Bagg played in 16 games of the regular season, recording 34 catches for 430 yards with 4 receiving touchdowns. After the end of the season, Bagg signed a contract extension with the Roughriders, keeping him in Saskatchewan through the 2015 season. Bagg was released by the Riders in the week before the start of the 2018 season. He was re-signed by the Roughriders on August 15, 2018.


Bagg announced his retirement on September 17, 2019.",0,7 February 2009, 13 February 2021,240,0,0
26655268,Three Men in a Boat (1961 film),https://en.wikipedia.org/wiki/Three_Men_in_a_Boat_(1961_film),https://en.wikipedia.org/w/index.php?title=Three_Men_in_a_Boat_(1961_film)&action=info,"Three Men in a Boat (German: Drei Mann in einem Boot) is a 1961 Austrian-West German comedy film directed by Helmut Weiss and starring Walter Giller, Heinz Erhardt, Hans-Joachim Kulenkampff and Susanne Cramer. The film is based on the 1889 British novel Three Men in a Boat by Jerome K. Jerome. It was shot at the Rosenhügel Studios in Vienna and on location in Amsterdam and along the River Rhine through the Rhineland region and Baden-Württemberg of Germany and Switzerland. The film's sets were designed by the veteran art director Willi Herrmann.


The advertisement salesmen Harry Berg und Jerome, named ""Jo"", Sommer are on holiday at the Bodensee alone. Jo is trying to catch the young girl Grit and Harry wants to get rid of his intrusive girlfriend Julitschka. When she suddenly appears, Harry and Jo are trying to buy a boat to drive away. They also find a dog and call him ""Sputnik"".


Also the art salesman Georg Nolte is trying to have holiday but his wife Carlotta and his daughter Grit are not allowing him it. In a bar he's listening to Harry's and Jo's talk about the boat and asks them to join them, he offers himself as a cook. Both agree and the three of them are calling the trip ""Three Men on a boat, not to forget about the dog"", in reference to a well-known book. They also call the boat ""Marianne"".


When the wives discover the missing of their husbands they are trying to follow them. Julitschka even is hiring a Swiss detective Georg offers to travel over the Rhine, so he can be at an auction in Amsterdam to buy a painting by Renoire and sell one by Brueghel. On the boat Georg and Harry are named Captains (Georg claimed that he was on a battleship, however he told later that he was only a visitor) and Jo the first maid. But things change after they have an accident at the Rheinfall, where Georg doesn't noticed it, so he becomes the first maid instead of Jo. Later they have another accident with another ship, where one of the crew, the maid Betje is falling over board and is saved by the three men from the ""Marianne"".


During the travel they also stop in Königswinter, where Georg finds his daughter and he realized that Jo was after her, but he allows him. He hasn't seen his wife and tells her over the phone to wait in Amsterdam. Meanwhile, Harry is trying to catch his luck with Betje.


In Amsterdam Harry and Jo go to the auction but Georg is late, because he's stopping the boat at a place for carriage boats. When he comes to the auction he's told that the Renoire is sold very cheap to a young guy. Apparently Jo accidentally bought the paining, because he didn't knew the hand-raise-rule of the auction. Harry told Georg about it in the way, that Jo did a great bluff. Georg is impressed with Jo and at the end everybody is happy.


At the end Julitschka doesn't want Harry any more and starts dating the detective. Meanwhile, Harry and Georg are on the boat with Betje and Carlotta, while the boat is tied by a rope to a car with Jo and Grit inside. At the end Jo said, ""Would be good to get rid of them"", not noticing that the rope got ripped. The movie ends with that scene.


The location is changed from the Thames to the Rhine River, the story differs substantially and is set to happen in 1960. The main connection to the novel is the basic idea of three friends travelling downriver in a boat and the names are of the characters are similar. The novel itself is also mentioned in a dialog.


Like many German movies of that time, this movie features a few original songs, like:",1,22 March 2010, 21 September 2021,78,1,1
32842838,Blondes (Have More Fun),https://en.wikipedia.org/wiki/Blondes_(Have_More_Fun),https://en.wikipedia.org/w/index.php?title=Blondes_(Have_More_Fun)&action=info,"""Blondes (Have More Fun)"" is a song written by Rod Stewart and Jim Cregan that was originally released as the title track of Stewart's 1978 album Blondes Have More Fun.  In some countries it was released as the third single off the album, following ""Da Ya Think I'm Sexy?"" and ""Ain't Love a Bitch"". It only reached the Top 70 in the UK, topping out at  #63 but reached #23 in Ireland. The song was covered by Vince Neil on the Japanese version of his album Exposed.


Stephen Thomas Erlewine of Allmusic described the song as being a ""winning track"" in the same mold as ""Da Ya Think I'm Sexy?"" and ""Ain't Love a Bitch"". Circus writer David Fricke suggested that the ""stocky, swaggering sound"" that Stewart's band achieves on the song ""proves Stewart has not forgotten how to rock.""  Henry McNulty of the Hartford Courant considered it to be ""the most worthwhile song"" on the album, describing it as a ""straightforward rocker"" on which Stewart seems to be having fun.  McNulty particularly praise the way the ""rich, warm horns"" set off the screeching lead guitar and tinkling piano.  The Beaver County Times described the song as ""a rollicking Chuck Berry-style rocker, complete with honky-tonk piano."" CD Review described the song as a ""barrelhouse rocker."" The Albany Herald wrote that the ""hardrocking"" song is one of the highlights among the songs of ""up and down love affairs"" on the Blondes Have More Fun album. Rolling Stone critic Janet Maslin described it as one of the three ""tolerable"" songs on the album.  The Ottawa Journal similarly called it the best song on the album.  Author Sharon Davis described the song as Stewart's last hit before 1983's ""Baby Jane.""  Critic Dave Tianen rated the song as Stewarts 4th worst (two notches better than 2nd place ""Da Ya Think I'm Sexy,"") saying that it ""would almost be beneath RuPaul.""  But critic Mark Brown considered it to be ""wonderful.""


""Blondes (Have More Fun)"" was included on Rod Stewart's live video Live at the L.A. Forum.  A live version was also included on the 2014 album Live 1976-1998: Tonight's the Night.  Graham Hicks of the Edmonton Journal felt the live version was preferable to the studio version, calling the live version a ""rhythm and blues number"" and stating that this proved that the ""production"" was responsible for the blandness of the studio version.


The music video for the song was on MTV's first day.[citation needed]",3,23 August 2011, 29 December 2020,77,0,0
