Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Max_horsepower,Max_torque,Transmission_type,Transmission_gears,MPG_highway,MPG_combined,Fuel_capacity_gallons,Length_inches,Width_inches,Height_inches,Same_size_wheels,Seating_capacity,Curb_weight_pounds,Sentiment_overall,Sentiment_negative,Sentiment_neutral,Sentiment_positive,Dominant_color
423677,Hyundai,Palisade,2022,Hyundai Palisade,Palisade SE FWD,suv,"Although the 2022 Palisade shares a platform with the Kia Telluride, the Hyundai's distinct styling cleverly carves out its own niche despite the similar package.",9.5,foreign,https://www.caranddriver.com/hyundai/palisade/specs/2022/hyundai_palisade_hyundai-palisade_2022/423677,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_palisade_hyundai-palisade_2022-1626729158366.jpg,34375.0,Front Wheel Drive,Regular Unleaded V-6,3.8,291.0,262.0,Automatic,8.0,26.0,22.0,18.8,196.1,77.8,68.9,True,8,4127.0,0.0772,0.137,0.684,0.179,darkslategray
422968,Hyundai,Santa Cruz,2022,Hyundai Santa Cruz,Santa Cruz SE FWD,pickup,"The Hyundai Santa Cruz is the company's first pickup truck, and it's a natural competitor for the one-size-fits-all Honda Ridgeline and smaller Ford Maverick.",8.5,domestic,https://www.caranddriver.com/hyundai/santa-cruz/specs/2022/hyundai_santa-cruz_hyundai-santa-cruz_2022/422968,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_santa-cruz_hyundai-santa-cruz_2022-1628029861353.jpg,25215.0,Front Wheel Drive,Regular Unleaded I-4,2.5,191.0,181.0,Automatic,8.0,26.0,23.0,17.7,195.7,75.0,66.7,True,5,3704.0,0.3612,0.0,0.898,0.102,midnightblue
423267,Hyundai,Santa Fe,2022,Hyundai Santa Fe,Santa Fe SE FWD *Ltd Avail*,suv,"Good looking and practical with a slightly upscale vibe, the 2022 Hyundai Santa Fe offers families a roomy cabin, desirable features, and plenty of curb appeal.",8.5,domestic,https://www.caranddriver.com/hyundai/santa-fe/specs/2022/hyundai_santa-fe_hyundai-santa-fe_2022/423267,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_santa-fe_hyundai-santa-fe_2022-1625072714803.jpg,28425.0,Front Wheel Drive,Regular Unleaded I-4,2.5,191.0,181.0,Automatic,8.0,28.0,26.0,18.8,188.4,74.8,66.3,True,5,3649.0,0.6369,0.0,0.809,0.191,firebrick
423070,Hyundai,Sonata,2022,Hyundai Sonata,Sonata SE 2.5L,sedan,"The Hyundai Sonata sedan offers a flashy façade, an attractive cabin with contemporary features, and fuel-friendly powertrains—all for accessible prices.",9.0,foreign,https://www.caranddriver.com/hyundai/sonata/specs/2022/hyundai_sonata_hyundai-sonata_2022/423070,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_sonata_hyundai-sonata_2022-1625080351646.jpg,25175.0,Front Wheel Drive,Regular Unleaded I-4,2.5,191.0,181.0,Automatic,8.0,38.0,32.0,14.8,192.9,73.2,56.9,True,5,3120.0,0.4404,0.0,0.861,0.139,darkred
419798,Hyundai,Tucson,2022,Hyundai Tucson,Tucson SE FWD *Ltd Avail*,suv,"The next step in Hyundai's brand reinvention is the 2022 Tucson, which is expected to elevate the compact SUV's nameplate to a near luxury realm.",9.0,foreign,https://www.caranddriver.com/hyundai/tucson/specs/2022/hyundai_tucson_hyundai-tucson_2022/419798,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_tucson_hyundai-tucson_2022-1617639299019.jpg,26175.0,Front Wheel Drive,Regular Unleaded I-4,2.5,187.0,178.0,Automatic,8.0,33.0,29.0,14.3,182.3,73.4,65.6,True,5,3329.0,0.0,0.0,1.0,0.0,midnightblue
423959,Hyundai,Veloster N,2022,Hyundai Veloster N,Veloster N Manual,hatchback,"The Hyundai Veloster N lacks the cachet of the sportiest Honda Civic and VW Golf, but its personality and incredible performance-for-the-dollar deserve acclaim.",8.5,foreign,https://www.caranddriver.com/hyundai/veloster-n/specs/2022/hyundai_veloster-n_hyundai-veloster-n_2022/423959,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_veloster-n_hyundai-veloster-n_2022-1628029921486.jpg,33525.0,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,275.0,260.0,Manual,6.0,28.0,25.0,13.2,166.9,71.3,54.9,True,4,3106.0,0.0,0.0,1.0,0.0,darkgray
423312,Hyundai,Venue,2022,Hyundai Venue,Venue SE IVT,suv,"The Hyundai Venue is a pint-sized crossover that thrives in urban settings thanks to generous interior space, sprightly handling, and an unbeatable price.",8.0,foreign,https://www.caranddriver.com/hyundai/venue/specs/2022/hyundai_venue_hyundai-venue_2022/423312,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_venue_hyundai-venue_2022-1630874805514.jpg,20125.0,Front Wheel Drive,Regular Unleaded I-4,1.6,121.0,113.0,CVT,1.0,33.0,31.0,11.9,159.1,69.7,61.6,True,5,2612.0,0.8481,0.0,0.674,0.326,midnightblue
419326,Hyundai,Ioniq,2021,Hyundai Ioniq hybrid,Ioniq Hybrid Blue Hatchback,sedan,"While the Hyundai Ioniq hatchback isn't the most interesting car, its hybrid and plug-in-hybrid variants are exceedingly efficient and refreshingly unassuming.",8.0,foreign,https://www.caranddriver.com/hyundai/ioniq/specs/2021/hyundai_ioniq_hyundai-ioniq-hybrid_2021/419326,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_ioniq_hyundai-ioniq-hybrid_2021-1614800688245.jpg,24405.0,Front Wheel Drive,Gas/Electric I-4,1.6,139.0,109.0,Auto-Shift Manual,6.0,60.0,59.0,11.9,176.0,71.7,56.9,True,5,2996.0,0.0837,0.102,0.783,0.115,rosybrown
414205,Hyundai,Veloster,2021,Hyundai Veloster,Veloster 2.0 Manual,coupe,"Along with a solid roster of standard equipment, the Hyundai Veloster is affordable and fun to drive, but its base engine and interior quality are mediocre.",6.5,foreign,https://www.caranddriver.com/hyundai/veloster/specs/2021/hyundai_veloster_hyundai-veloster_2021/414205,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_veloster_hyundai-veloster_2021-1594066359903.jpg,19905.0,Front Wheel Drive,Regular Unleaded I-4,2.0,147.0,132.0,Manual,6.0,33.0,28.0,13.2,166.9,70.9,55.1,True,4,2822.0,0.3506,0.0,0.87,0.13,firebrick
411367,Hyundai,Elantra GT,2020,Hyundai Elantra GT,Elantra GT Auto,hatchback,"The 2020 Hyundai Elantra GT is a tidy and efficient package with clean, elegant design, but the GT suffix promises a bit more sportiness than it can deliver.",6.5,foreign,https://www.caranddriver.com/hyundai/elantra-gt/specs/2020/hyundai_elantra-gt_hyundai-elantra-gt_2020/411367,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/hyundai_elantra-gt_hyundai-elantra-gt_2020-1565794981086.jpg,21625.0,Front Wheel Drive,Regular Unleaded I-4,2.0,161.0,150.0,Automatic,6.0,32.0,27.0,14.0,170.9,70.7,57.7,True,5,2943.0,0.9164,0.0,0.574,0.426,lightgray
394725,Hyundai,Elantra Sport,2018,Hyundai Elantra Sport,Elantra Sport 1.6T Manual (Ulsan),sedan,"The 2018 Hyundai Elantra Sport boasts a high-revving engine, slick manual gearbox, athletic suspension, and good value in a sport compact.",7.0,foreign,https://www.caranddriver.com/hyundai/elantra-sport-2018/specs/2018/hyundai_elantra-sport_hyundai-elantra-sport_2018/394725,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8386.jpg,22685.0,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.6,201.0,195.0,Manual,6.0,30.0,25.0,14.0,179.9,70.9,56.5,True,5,3042.0,0.6486,0.0,0.762,0.238,brown
393603,Hyundai,Santa Fe Sport,2018,Hyundai Santa Fe Sport,Santa Fe Sport 2.4L Auto,suv,"The 2018 Hyundai Santa Fe Sport offers good value, with a spacious and nicely outfitted interior, a host of available features, and excellent road manners.",7.0,domestic,https://www.caranddriver.com/hyundai/santa-fe-sport/specs/2018/hyundai_santa-fe-sport_hyundai-santa-fe-sport_2018/393603,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8388.jpg,25930.0,Front Wheel Drive,Regular Unleaded I-4,2.4,185.0,178.0,Automatic,6.0,27.0,24.0,17.4,185.0,74.0,66.1,True,5,3624.0,0.8979,0.0,0.615,0.385,gainsboro
390120,Hyundai,Azera,2017,Hyundai Azera,Azera 3.3L,sedan,"From its quiet cabin and refined powertrain to its handsome yet mild styling, the Azera offers plenty to appreciate.",4.0,foreign,https://www.caranddriver.com/hyundai/azera/specs/2017/hyundai_azera_hyundai-azera_2017/390120,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8026.jpg,34995.0,Front Wheel Drive,Regular Unleaded V-6,3.3,293.0,255.0,Automatic,6.0,28.0,23.0,18.5,193.7,73.2,57.9,True,5,3684.0,0.7096,0.0,0.742,0.258,maroon
375553,Hyundai,Equus,2016,Hyundai Equus,Equus 4dr Sdn Signature,sedan,If you don't want the neighbors to know how deep your pockets are—and don't want to sacrifice luxury—the Equus might be the car for you.,6.0,foreign,https://www.caranddriver.com/hyundai/equus/specs/2016/hyundai_equus_hyundai-equus_2016/375553,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7192.jpg,62450.0,Rear Wheel Drive,Premium Unleaded V-8,5.0,429.0,376.0,Automatic,8.0,23.0,18.0,20.3,203.1,74.4,58.7,False,5,4553.0,-0.1139,0.096,0.904,0.0,black
381602,Hyundai,Genesis,2016,Hyundai Genesis sedan,Genesis 4dr Sdn V6 3.8L RWD,sedan,"Hyundai continues to make cars worthy of serious consideration, and the Genesis is no exception—it's a compelling value in the mid-size luxury game.",6.0,foreign,https://www.caranddriver.com/hyundai/genesis/specs/2016/hyundai_genesis_hyundai-genesis-sedan_2016/381602,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7432.jpg,39700.0,Rear Wheel Drive,Regular Unleaded V-6,3.8,311.0,293.0,Automatic,8.0,29.0,22.0,20.3,196.5,74.4,58.3,True,5,4138.0,0.5719,0.126,0.614,0.26,gray
375555,Hyundai,Genesis coupe,2016,Hyundai Genesis coupe,Genesis Coupe 2dr 3.8L Man Ultimate w/Black Seats,coupe,"This particular branch of the Genesis family tree aspires to drift-king greatness and a muscle-car reputation, but achieves neither.",6.0,foreign,https://www.caranddriver.com/hyundai/genesis-coupe/specs/2016/hyundai_genesis-coupe_hyundai-genesis-coupe_2016/375555,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7491.jpg,34645.0,Rear Wheel Drive,Premium Unleaded V-6,3.8,348.0,295.0,Manual,6.0,24.0,19.0,17.2,182.3,73.4,54.5,False,4,3503.0,0.0,0.0,1.0,0.0,lightgray
337382,Hyundai,Elantra Touring,2012,Hyundai Elantra Touring,Elantra Touring 4dr Wgn Man GLS,hatchback,"While the Elantra sedan has been overhauled, the Touring wagon trucks on basically the same since its 2009 introduction.",6.0,foreign,https://www.caranddriver.com/hyundai/elantra-touring/specs/2012/hyundai_elantra-touring_hyundai-elantra-touring_2012/337382,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/4578.jpg,16770.0,Front Wheel Drive,Gas I4,2.0,138.0,136.0,Manual,5.0,31.0,26.0,14.0,176.6,69.5,59.8,True,5,2937.0,0.0,0.0,1.0,0.0,gainsboro
338278,Hyundai,Veracruz,2012,Hyundai Veracruz,Veracruz FWD 4dr GLS,suv,"Hyundai's size-L crossover is a seven-passenger mommy bus that concentrates on cabin comfort, safety, and ride quality.",4.0,foreign,https://www.caranddriver.com/hyundai/veracruz/specs/2012/hyundai_veracruz_hyundai-veracruz_2012/338278,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/4727.jpg,29170.0,Front Wheel Drive,Gas V6,3.8,260.0,257.0,Automatic,6.0,22.0,19.0,20.6,190.6,76.6,68.9,True,7,4266.0,0.6486,0.0,0.725,0.275,lightslategray
390544,Infiniti,Q50,2018,Infiniti Q50,Q50 2.0t PURE RWD,sedan,"Despite its stout twin-turbo V-6 and value pricing, the Infiniti Q50 sedan isn't as entertaining or luxurious as its peers, putting it at the back of the pack.",6.0,foreign,https://www.caranddriver.com/infiniti/q50/specs/2018/infiniti_q50_infiniti-q50_2018/390544,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/infiniti_q50_infiniti-q50_2018-1636663251542.jpg,36195.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,208.0,258.0,Automatic,7.0,30.0,25.0,20.0,189.6,71.8,57.2,True,5,3671.0,-0.1341,0.125,0.798,0.077,gray
390945,Infiniti,Q60,2018,Infiniti Q60,Q60 2.0t PURE RWD,coupe,"Although the Infiniti Q60 is one of the prettiest coupes on the road, and every trim has a healthy twin-turbo V-6, it's not as compelling as the competition.",6.0,foreign,https://www.caranddriver.com/infiniti/q60/specs/2018/infiniti_q60_infiniti-q60_2018/390945,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8314.jpg,40945.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,208.0,258.0,Automatic,7.0,30.0,25.0,20.0,184.4,72.8,54.9,True,4,3727.0,0.6941,0.052,0.748,0.2,darkslategray
398348,Infiniti,QX50,2019,Infiniti QX50,QX50 PURE FWD,suv,"The Infiniti QX50 is an upper-class compact crossover that's very attractive, but its innovative engine fails to live up to its revolutionary goals.",6.0,foreign,https://www.caranddriver.com/infiniti/qx50/specs/2019/infiniti_qx50_infiniti-qx50_2019/398348,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8623.jpg,37675.0,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,268.0,280.0,CVT,1.0,31.0,27.0,16.0,184.7,74.9,66.0,True,5,3810.0,0.3064,0.125,0.675,0.201,firebrick
398232,Infiniti,QX60,2019,Infiniti QX60,QX60 PURE FWD,suv,"Aesthetics matter to premium-SUV buyers, and the 2022 Infiniti QX60 has received a handsome makeover and a new interior that's heavy on luxury.",7.5,foreign,https://www.caranddriver.com/infiniti/qx60/specs/2019/infiniti_qx60_infiniti-qx60_2019/398232,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/infiniti_qx60_infiniti-qx60_2019-1574103970324.jpg,45375.0,Front Wheel Drive,Premium Unleaded V-6,3.5,295.0,270.0,CVT,1.0,27.0,22.0,19.5,200.1,77.2,68.6,True,7,4390.0,0.5106,0.0,0.815,0.185,midnightblue
394039,Infiniti,QX80,2018,Infiniti QX80,QX80 RWD,suv,"The Infiniti QX80 is a handsome three-row luxury SUV, but its competitors are more desirable, and the fundamentally similar Nissan Armada is much more affordable.",6.0,foreign,https://www.caranddriver.com/infiniti/qx80/specs/2018/infiniti_qx80_infiniti-qx80_2018/394039,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8609.jpg,66145.0,Rear Wheel Drive,Premium Unleaded V-8,5.6,400.0,413.0,Automatic,7.0,20.0,16.0,26.0,210.2,79.9,75.8,True,7,5676.0,0.6694,0.0,0.8,0.2,darkslategray
390549,Infiniti,Q50 Red Sport 400,2018,Infiniti Q50 Red Sport 400,Q50 RED SPORT 400 RWD,sedan,"The Q50 Red Sport 400 delivers engaging driving dynamics, but it's not as quick and refined as some rivals.",6.0,foreign,https://www.caranddriver.com/infiniti/q50-red-sport-400/specs/2018/infiniti_q50-red-sport-400_infiniti-q50-red-sport-400_2018/390549,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8310.jpg,51995.0,Rear Wheel Drive,Twin Turbo Premium Unleaded V-6,3.0,400.0,350.0,Automatic,7.0,26.0,22.0,20.0,189.6,71.8,56.8,False,5,3840.0,0.3071,0.0,0.84,0.16,brown
390948,Infiniti,Q60 Red Sport 400,2018,Q60 Red Sport 400,Q60 RED SPORT 400 RWD,coupe,"Fun to drive and brimming with standard amenities, the Q60 Red Sport 400 is an impressive choice among luxury sport coupes.",6.0,foreign,https://www.caranddriver.com/infiniti/q60-red-sport-400/specs/2018/infiniti_q60-red-sport-400_q60-red-sport-400_2018/390948,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8313.jpg,52995.0,Rear Wheel Drive,Twin Turbo Premium Unleaded V-6,3.0,400.0,350.0,Automatic,7.0,27.0,22.0,20.0,184.4,72.8,54.9,False,4,3862.0,0.765,0.0,0.742,0.258,midnightblue
398340,Infiniti,Q70,2019,Infiniti Q70 / Q70L,Q70 3.7 LUXE RWD,sedan,"The Q70 is stylish, but good looks and a fetching interior aren't enough to steal the spotlight from fresher foes.",6.0,foreign,https://www.caranddriver.com/infiniti/q70/specs/2019/infiniti_q70_infiniti-q70-q70l_2019/398340,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8906.jpg,51425.0,Rear Wheel Drive,Premium Unleaded V-6,3.7,330.0,270.0,Automatic,7.0,25.0,21.0,20.0,196.1,72.6,59.1,True,5,3876.0,0.5093,0.147,0.586,0.267,darkslategray
390523,Infiniti,QX30,2018,Infiniti QX30,QX30 Base FWD,suv,The highly stylized QX30 attempts to connect the experience of compact hatchbacks and high-riding crossovers.,6.0,foreign,https://www.caranddriver.com/infiniti/qx30/specs/2018/infiniti_qx30_infiniti-qx30_2018/390523,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8461.jpg,30945.0,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,208.0,258.0,Auto-Shift Manual,7.0,33.0,27.0,13.2,174.2,71.1,58.9,True,5,3280.0,0.0,0.0,1.0,0.0,dimgray
384721,Infiniti,QX70,2017,Infiniti QX70,QX70 RWD,suv,"Flaunting a rakish, athletic stance and boisterous exhaust note, the QX70 is a snazzy standout.",6.0,foreign,https://www.caranddriver.com/infiniti/qx70/specs/2017/infiniti_qx70_infiniti-qx70_2017/384721,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7615.jpg,46845.0,Rear Wheel Drive,Premium Unleaded V-6,3.7,325.0,267.0,Automatic,7.0,24.0,19.0,23.8,191.3,75.9,65.0,True,5,4209.0,-0.296,0.155,0.845,0.0,darkslategray
354436,Infiniti,EX37,2013,Infiniti EX37,EX37 RWD,station wagon,"Infiniti calls the EX37 a crossover, but its low-slung stance and intimate interior render it more of a G37 wagon than a luxury SUV.",8.0,foreign,https://www.caranddriver.com/infiniti/ex/specs/2013/infiniti_ex_infiniti-ex37_2013/354436,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/5325.jpg,37895.0,Rear Wheel Drive,Gas V6,3.7,325.0,267.0,Automatic,7.0,24.0,20.0,20.0,182.3,71.0,62.6,True,5,3764.0,0.0,0.0,1.0,0.0,lightblue
352885,Infiniti,G25 / G37,2013,Infiniti G37 coupe,G37 Coupe Journey,coupe,"With the less-powerful, less-expensive G25 sedan banished from the Infiniti lineup for 2013, the gutsy G37 serves as the entry-level sedan for the Infiniti brand.",8.0,foreign,https://www.caranddriver.com/infiniti/g/specs/2013/infiniti_g_infiniti-g37-coupe_2013/352885,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/5165.jpg,41305.0,Rear Wheel Drive,Gas V6,3.7,330.0,270.0,Automatic,7.0,27.0,22.0,20.0,183.1,71.8,54.8,True,4,3631.0,0.0,0.0,1.0,0.0,saddlebrown
352700,Infiniti,M35 / M37 / M56,2013,Infiniti M37 / M56,M56 Base,sedan,"With a choice of V-6, V-8, or hybrid power and rear- or all-wheel drive, Infiniti's M lineup can be configured to suit a range of preferences.",8.0,foreign,https://www.caranddriver.com/infiniti/m/specs/2013/infiniti_m_infiniti-m37-m56_2013/352700,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/5219.jpg,62105.0,Rear Wheel Drive,Gas V8,5.6,420.0,417.0,Automatic,7.0,24.0,19.0,20.0,194.7,72.6,59.1,True,5,4028.0,0.0,0.0,1.0,0.0,dimgray
421753,Jaguar,F-type,2022,Jaguar F-type coupe,F-TYPE Coupe R AWD,coupe,"The Jaguar F-type looks beautiful and sounds incredible, but a small interior and so-so performance stats make it less desirable than better sports cars.",7.0,foreign,https://www.caranddriver.com/jaguar/f-type/specs/2022/jaguar_f-type_jaguar-f-type-coupe_2022/421753,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_f-type_jaguar-f-type-coupe_2022-1638836196681.jpg,104350.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,575.0,516.0,Automatic,8.0,24.0,18.0,18.5,176.0,74.2,51.6,False,2,3920.0,0.8134,0.0,0.704,0.296,darkolivegreen
423115,Jaguar,E-Pace,2022,Jaguar E-Pace,E-PACE P250 AWD,suv,The Jaguar E-Pace is a subcompact luxury crossover that offsets its small back seat and hefty price tag with a stylish design and playful driving manners.,7.0,foreign,https://www.caranddriver.com/jaguar/e-pace/specs/2022/jaguar_e-pace_jaguar-e-pace_2022/423115,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_e-pace_jaguar-e-pace_2022-1636663915268.jpg,42045.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,246.0,269.0,Automatic,9.0,26.0,23.0,17.7,173.0,74.7,64.9,True,5,3925.0,0.4404,0.0,0.888,0.112,midnightblue
425946,Jaguar,F-Pace,2022,Jaguar F-Pace,F-PACE P250 AWD,suv,"If you like the idea of parking an F-type sports car in your driveway but need something that will accommodate your family, Jaguar's F-Pace SUV is a suitable alternative.",7.0,foreign,https://www.caranddriver.com/jaguar/f-pace/specs/2022/jaguar_f-pace_jaguar-f-pace_2022/425946,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_f-pace_jaguar-f-pace_2022-1636664217020.jpg,52050.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,246.0,269.0,Automatic,8.0,27.0,24.0,21.7,186.9,81.5,65.5,True,5,4015.0,0.1901,0.0,0.939,0.061,darkslategray
419333,Jaguar,F-Pace SVR,2021,Jaguar F-Pace SVR,F-PACE SVR AWD,suv,"The 2022 Jaguar F-Pace is one of the most beautifully designed SUVs, and the SVR variant adds fire-breathing V-8 to go along with its great looks.",7.5,foreign,https://www.caranddriver.com/jaguar/f-pace-svr/specs/2021/jaguar_f-pace-svr_jaguar-f-pace-svr_2021/419333,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_f-pace-svr_jaguar-f-pace-svr_2021-1612542240840.jpg,85950.0,All Wheel Drive,Intercooled Supercharger Premium Unleaded V-8,5.0,550.0,516.0,Automatic,8.0,22.0,18.0,21.7,187.5,81.5,65.7,False,5,4535.0,0.8439,0.0,0.748,0.252,gray
425943,Jaguar,XF,2022,Jaguar XF,XF S Sedan RWD,sedan,"The Jaguar XF is currently the only sedan sold by the British brand, and its combination of style and driver satisfaction remain attractive.",7.0,foreign,https://www.caranddriver.com/jaguar/xf/specs/2022/jaguar_xf_jaguar-xf_2022/425943,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf_jaguar-xf_2022-1635435743154.jpg,46450.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,246.0,269.0,Automatic,8.0,33.0,28.0,19.5,195.0,78.0,57.4,True,5,3655.0,0.7003,0.0,0.784,0.216,darkslategray
398876,Jaguar,F-type R / SVR,2019,Jaguar F-type R coupe,F-TYPE Coupe Manual R-Dynamic,coupe,"The F-type R/SVR boasts an exterior design that's as tailored as a tuxedo, but don't be fooled: Underneath it all, this talented Brit places its emphasis on raw power.",7.0,foreign,https://www.caranddriver.com/jaguar/f-type-r-svr/specs/2019/jaguar_f-type-r_jaguar-f-type-r_2019/398876,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_f-type-r_jaguar-f-type-r_2019-1581367699463.jpg,83045.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,380.0,339.0,Manual,6.0,24.0,18.0,18.5,176.5,75.7,51.6,False,2,3492.0,0.8438,0.0,0.763,0.237,steelblue
406765,Jaguar,XE,2020,Jaguar XE,XE S RWD,sedan,"With handsome looks, athletic driving moves, and a solid warranty, the XE is a competitive small luxury sedan.",7.0,foreign,https://www.caranddriver.com/jaguar/xe/specs/2020/jaguar_xe_jaguar-xe_2020/406765,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xe_jaguar-xe_2020-1636730118675.jpg,40950.0,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,247.0,269.0,Automatic,8.0,34.0,28.0,16.6,184.2,77.4,55.7,True,5,3385.0,0.6705,0.0,0.667,0.333,firebrick
405440,Jaguar,XF Sportbrake,2020,Jaguar XF Sportbrake,XF Sportbrake Prestige AWD,station wagon,Jaguar's rarified branding spreads into a rarely spied station wagon and creates the sophisticated 2020 XF Sportbrake.,7.0,foreign,https://www.caranddriver.com/jaguar/xf-sportbrake/specs/2020/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020/405440,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xf-sportbrake_jaguar-xf-sportbrake_2020-1580237903501.jpg,66300.0,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2.0,296.0,295.0,Automatic,8.0,28.0,24.0,19.5,195.1,78.2,58.9,True,5,3885.0,0.6908,0.0,0.711,0.289,lightgray
401022,Jaguar,XJ,2019,Jaguar XJ / XJL,XJ XJ R-Sport RWD,sedan,"As the only Brit in a segment ruled by Germans, the Jaguar XJ has a lot on its shoulders—a weight it bears remarkably well.",8.0,foreign,https://www.caranddriver.com/jaguar/xj/specs/2019/jaguar_xj_jaguar-xj_2019/401022,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/jaguar_xj_jaguar-xj_2019-1560193285090.jpg,76725.0,Rear Wheel Drive,Intercooled Supercharger Premium Unleaded V-6,3.0,340.0,332.0,Automatic,8.0,27.0,21.0,21.1,202.0,76.7,57.5,False,5,3891.0,0.3384,0.0,0.898,0.102,midnightblue
365504,Jaguar,XK,2015,Jaguar XK coupe,XK 2dr Cpe,coupe,"With swooping lines and traditional British styling, the XK is the quintessential grand touring car in the Jaguar range.",8.0,foreign,https://www.caranddriver.com/jaguar/xk/specs/2015/jaguar_xk_jaguar-xk-coupe_2015/365504,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6260.jpg,85495.0,Rear Wheel Drive,Premium Unleaded V-8,5.0,385.0,380.0,Automatic,6.0,24.0,19.0,16.1,188.7,74.5,52.0,False,4,3770.0,0.4588,0.0,0.857,0.143,dimgray
